Geo_FILEID,state,Geo_LOGRECNO,state_fips,county_fips,tract,GEOID,tract_id,county,fips,total_pop,pop_sqmile,total_u5,total_u18,pct_u5,pct_u18,over_65,pct_over_65,med_age,med_age_m,med_age_f,total_wht,total_blk,total_asian,pct_wht,pct_blk,pct_asian,total_hispanic,pct_hispanic,no_hs,pct_no_hs,pct_unemploy,hh_single_parent,pct_hh_sf,med_hh_income,hh_ss,pct_hh_ss,med_year,med_home_value,med_gross_rent,X18_64_pov,pct_18_64_pov,X65_pov,pct_65_pov,blk_pov,pct_blk_pov,rental_units,no_car,pct_no_car,no_health_ins,pct_no_health_ins,no_internet,per_no_internet,no_computer,per_no_computer,mh,pct_mh,cost_burdened,pct_rent,count_property,count_floodfactor1,count_floodfactor2,count_floodfactor3,count_floodfactor4,count_floodfactor5,count_floodfactor6,count_floodfactor7,count_floodfactor8,count_floodfactor9,count_floodfactor10,min_risk,moderate_risk,major_risk,sev_risk,extreme_risk
ACSSF,nc,3781,37,27,31301,14000US37027031301,313.01,Caldwell County,37027031301,4592,528.2253,163,1050,3.55,22.87,854,18.6,46.1,43.1,47.4,4108,274,0,89.46,5.97,0,32,0.7,197,6.27,8.82,255,14.43,88618,556,31.47,1998,233200,924,126,4.69,0,0,25,9.12,174,107,6.06,155,3.38,55,3.11,121,6.85,198,10.55,15.52,9.85,2969,2323,6,25,37,59,64,56,78,192,129,0.784439205,0.020882452,0.04142809,0.045133041,0.108117211
ACSSF,nc,3782,37,27,31302,14000US37027031302,313.02,Caldwell County,37027031302,4104,259.6347,280,988,6.82,24.07,740,18.03,40.8,37,44.7,3989,0,59,97.2,0,1.44,194,4.73,476,16.3,3.6,245,14.87,64712,547,33.19,1987,147900,860,227,9.55,0,0,0,NA,339,72,4.37,421,10.26,229,13.9,244,14.81,392,22.5,8.26,20.57,2468,2147,5,13,15,19,31,30,47,101,60,0.871961102,0.011345219,0.020259319,0.031199352,0.065235008
ACSSF,nc,3783,37,27,31401,14000US37027031401,314.01,Caldwell County,37027031401,3280,441.2503,102,632,3.11,19.27,829,25.27,48.1,50.4,44.9,2924,0,58,89.15,0,1.77,13,0.4,433,17.21,1.19,144,9.54,70729,729,48.28,1980,159200,885,224,12.31,74,8.93,0,NA,397,39,2.58,150,4.59,138,9.14,169,11.19,198,11.6,18.89,26.29,1854,1680,1,13,21,9,25,18,26,42,19,0.906688242,0.018338727,0.018338727,0.02373247,0.032901834
ACSSF,nc,3784,37,27,31402,14000US37027031402,314.02,Caldwell County,37027031402,3595,595.8724,253,888,7.04,24.7,765,21.28,43.1,47.5,42.6,3119,44,58,86.76,1.22,1.61,425,11.82,378,14.79,2.14,236,17.39,47344,531,39.13,1980,148500,714,146,7.63,57,8.19,1,11.11,377,58,4.27,457,13.07,152,11.2,122,8.99,187,12.43,49.87,27.78,2106,1849,4,11,39,23,4,25,35,80,35,0.879867047,0.02374169,0.012820513,0.028490028,0.054605888
ACSSF,nc,3785,37,27,31403,14000US37027031403,314.03,Caldwell County,37027031403,2142,711.8989,119,651,5.56,30.39,290,13.54,32.4,27.8,36.7,1801,73,0,84.08,3.41,0,243,11.34,242,18.54,8.49,227,28.38,31081,229,28.62,1976,169200,629,378,31.47,31,10.69,61,83.56,320,77,9.62,290,13.54,118,14.75,96,12,95,9.21,46.25,40,1125,1018,0,1,4,15,31,18,16,20,2,0.904888889,0.004444444,0.040888889,0.030222222,0.019555556
ACSSF,nc,3786,37,29,950101,14000US37029950101,9501.01,Camden County,37029950101,6220,41.39931,396,1460,6.37,23.47,894,14.37,41.4,36.2,45.8,4727,902,81,76,14.5,1.3,343,5.51,384,8.71,4.15,450,20.3,70861,868,39.15,1994,232600,985,231,5.98,17,1.9,5,0.55,435,45,2.03,257,4.16,78,3.52,138,6.22,255,10.77,27.58,19.62,3366,1826,36,302,355,217,264,120,131,99,16,0.553178847,0.195187166,0.142899584,0.074569222,0.034165181
ACSSF,nc,3787,37,29,950102,14000US37029950102,9501.02,Camden County,37029950102,4133,45.88094,167,934,4.04,22.6,731,17.69,39.7,41.4,38.7,3681,191,112,89.06,4.62,2.71,2,0.05,340,12.18,8.17,273,17.33,60268,736,46.73,1986,210600,981,110,4.46,52,7.11,31,16.23,276,42,2.67,360,8.71,165,10.48,168,10.67,339,19.33,32.25,17.52,3726,80,18,259,485,287,556,326,384,483,848,0.026301664,0.199677939,0.226247987,0.190552872,0.357219538
ACSSF,nc,3788,37,31,970101,14000US37031970101,9701.01,Carteret County,37031970101,940,86.89165,65,173,6.91,18.4,297,31.6,50.3,35.1,61.1,868,34,0,92.34,3.62,0,39,4.15,105,14.34,2.99,72,20.75,47404,177,51.01,1970,112800,696,50,12.02,9,3.52,0,NA,88,0,0,90,10.65,64,18.44,51,14.7,137,20,34.09,25.36,1127,84,2,21,68,58,179,135,148,370,62,0.076308784,0.078970719,0.210292813,0.251109139,0.383318545
ACSSF,nc,3789,37,31,970102,14000US37031970102,9701.02,Carteret County,37031970102,2392,11.47083,113,324,4.72,13.55,771,32.23,58.7,58.7,57.8,2280,45,7,95.32,1.88,0.29,28,1.17,192,9.64,2.19,58,4.73,58333,734,59.87,1982,181300,687,46,3.55,11,1.43,0,0,242,16,1.31,175,7.32,87,7.1,60,4.89,252,14.57,16.53,19.74,3487,103,0,9,202,144,449,346,391,825,1018,0.029538285,0.060510467,0.170060224,0.211356467,0.528534557
ACSSF,nc,3790,37,31,970103,14000US37031970103,9701.03,Carteret County,37031970103,2477,176.5149,42,287,1.7,11.59,558,22.53,53.7,51.9,56.3,2440,0,0,98.51,0,0,0,0,175,8.69,7.6,269,25,52043,495,46,1981,174200,866,348,21.32,77,13.8,0,NA,215,29,2.7,484,19.54,112,10.41,115,10.69,458,27.84,0,19.98,2933,39,0,0,0,1,117,77,391,1601,707,0.013296966,0,0.040231845,0.159563587,0.786907603
ACSSF,nc,3791,37,31,970200,14000US37031970200,9702,Carteret County,37031970200,1250,394.2935,56,178,4.48,14.24,339,27.12,53.8,57.9,51.5,1205,33,8,96.4,2.64,0.64,50,4,106,10.83,6.68,64,12.4,60500,286,55.43,1983,213300,1056,115,15.69,31,9.14,33,100,84,22,4.26,112,8.96,75,14.53,54,10.47,383,33.66,19.04,16.28,1728,94,5,32,101,92,311,185,282,473,153,0.057291667,0.076967593,0.233217593,0.27025463,0.362268519
ACSSF,nc,3792,37,31,970301,14000US37031970301,9703.01,Carteret County,37031970301,4686,124.5681,167,743,3.56,15.86,1461,31.18,52.3,50.1,55.9,3408,955,0,72.73,20.38,0,59,1.26,558,15.03,2.47,232,11.24,49773,1042,50.48,1991,189200,730,416,16.76,37,2.53,123,12.88,603,103,4.99,808,17.24,91,4.41,132,6.4,389,16.08,43.28,29.22,3825,57,0,22,454,222,609,387,506,1011,557,0.014901961,0.124444444,0.217254902,0.233464052,0.409934641
ACSSF,nc,3793,37,31,970304,14000US37031970304,9703.04,Carteret County,37031970304,2324,699.8681,67,522,2.88,22.46,684,29.43,50.6,49.6,51.7,1916,202,0,82.44,8.69,0,11,0.47,153,8.92,10.71,231,20.85,43362,557,50.27,1981,298000,890,228,20.39,83,12.13,46,22.77,622,81,7.31,151,6.5,150,13.54,109,9.84,25,1.62,39.39,56.14,2063,138,19,238,417,165,389,194,235,234,34,0.076102763,0.317498788,0.26854096,0.207949588,0.129907901
ACSSF,nc,3794,37,31,970305,14000US37031970305,9703.05,Carteret County,37031970305,1937,664.5201,100,181,5.16,9.34,539,27.83,50.9,46.8,53.9,1437,401,11,74.19,20.7,0.57,48,2.48,126,8.34,5.12,122,14.25,55473,453,52.92,1958,257100,834,101,10.52,39,7.34,51,15.99,396,88,10.28,173,9.39,71,8.29,45,5.26,28,2.04,48.48,46.26,1715,136,2,29,70,91,440,203,296,199,249,0.080466472,0.057725948,0.309620991,0.290962099,0.26122449
ACSSF,nc,3795,37,31,970401,14000US37031970401,9704.01,Carteret County,37031970401,1444,1800.4,22,66,1.52,4.57,433,29.99,54.1,46.9,56,1256,149,15,86.98,10.32,1.04,6,0.42,172,15.06,3.07,67,7.35,35563,375,41.16,1997,171000,906,207,22.09,25,6.83,52,34.9,730,176,19.32,288,21.52,143,15.7,119,13.06,99,8.87,53.15,80.13,710,601,2,17,31,5,4,8,28,12,2,0.849295775,0.067605634,0.012676056,0.050704225,0.01971831
ACSSF,nc,3796,37,31,970402,14000US37031970402,9704.02,Carteret County,37031970402,1351,1460.757,125,228,9.25,16.88,254,18.8,46.9,54.2,39.3,979,227,15,72.46,16.8,1.11,47,3.48,182,17.86,10.08,171,24.12,43807,266,37.52,1955,181100,694,182,20.94,36,14.17,51,22.47,429,106,14.95,224,16.84,104,14.67,51,7.19,16,1.74,41.49,60.51,1217,560,15,97,144,60,84,57,104,95,1,0.472473295,0.198027938,0.118323747,0.132292523,0.078882498
ACSSF,nc,3797,37,31,970403,14000US37031970403,9704.03,Carteret County,37031970403,1196,1219.749,10,84,0.84,7.02,406,33.95,49.5,49.9,46.6,893,19,0,74.67,1.59,0,239,19.98,56,6.01,6.43,122,19.21,46713,250,39.37,1959,379200,1171,28,4.01,41,11.71,2,10.53,309,63,9.92,31,2.74,41,6.46,52,8.19,40,3.53,85.44,48.66,1312,346,15,73,104,80,189,127,232,145,1,0.275152439,0.134908537,0.205030488,0.273628049,0.111280488
ACSSF,nc,3798,37,31,970501,14000US37031970501,9705.01,Carteret County,37031970501,3033,446.284,161,522,5.31,17.21,499,16.45,39.8,36.3,42.5,2648,65,56,87.31,2.14,1.85,343,11.31,156,7,4.29,258,20.06,47880,507,39.42,1987,106500,969,305,15.16,33,6.61,6,9.23,627,64,4.98,463,15.63,105,8.16,77,5.99,526,37.71,48.17,48.76,1364,968,4,67,87,27,65,32,57,46,11,0.712609971,0.112903226,0.06744868,0.065249267,0.041788856
ACSSF,nc,3799,37,31,970502,14000US37031970502,9705.02,Carteret County,37031970502,2204,936.5731,134,342,6.08,15.52,604,27.4,52.5,48.6,54.5,2146,34,0,97.37,1.54,0,9,0.41,128,7.18,1.37,129,12.77,77426,464,45.94,1985,276700,884,58,4.61,35,5.79,0,0,96,26,2.57,106,4.82,37,3.66,33,3.27,63,5.56,12.5,9.5,1134,421,7,103,100,109,173,120,57,35,9,0.377425044,0.179012346,0.248677249,0.156084656,0.038800705
ACSSF,nc,3800,37,31,970503,14000US37031970503,9705.03,Carteret County,37031970503,2162,2406.244,90,514,4.16,23.77,454,21,46.5,47.8,44.1,1707,109,92,78.95,5.04,4.26,127,5.87,114,7.12,1.86,143,13.67,44924,409,39.1,1984,188500,1030,134,11.22,44,9.69,66,60.55,318,41,3.92,180,8.33,93,8.89,95,9.08,39,3.5,39.63,30.4,997,507,16,70,75,29,110,90,70,24,6,0.524573721,0.145436309,0.139418255,0.160481444,0.030090271
ACSSF,nc,3801,37,31,970504,14000US37031970504,9705.04,Carteret County,37031970504,1861,734.5092,121,523,6.5,28.1,320,17.2,44.5,41.1,47.6,1537,47,106,82.59,2.53,5.7,168,9.03,29,2.24,1.37,30,3.84,95757,273,34.96,1999,325200,1541,42,4.13,0,0,0,0,112,25,3.2,46,2.49,19,2.43,30,3.84,66,7.36,45.53,14.34,977,5,0,0,0,13,152,219,353,185,50,0.005117707,0,0.16888434,0.585465711,0.240532242
ACSSF,nc,3802,37,31,970601,14000US37031970601,9706.01,Carteret County,37031970601,1070,943.9812,84,215,7.85,20.09,267,24.95,49.1,44.8,49.3,1016,13,0,94.95,1.21,0,44,4.11,68,8.62,0.6,52,11.98,70909,193,44.47,1993,229000,653,16,2.72,14,5.24,0,0,113,4,0.92,135,12.69,36,8.29,31,7.14,187,29.73,35.39,26.04,708,331,4,30,29,25,48,52,79,99,11,0.473163842,0.083333333,0.103107345,0.185028249,0.155367232
ACSSF,nc,3803,37,31,970602,14000US37031970602,9706.02,Carteret County,37031970602,1105,916.3881,62,161,5.61,14.57,234,21.18,53.4,47.4,58.3,992,0,113,89.77,0,10.23,0,0,18,2.05,0,48,9.7,95518,226,45.66,1989,296700,1319,0,0,6,2.56,0,NA,29,0,0,63,5.7,33,6.67,17,3.43,0,0,0,5.86,748,496,6,44,42,26,44,20,28,39,3,0.671122995,0.114973262,0.093582888,0.064171123,0.056149733
ACSSF,nc,3804,37,31,970603,14000US37031970603,9706.03,Carteret County,37031970603,1452,325.4773,71,343,4.89,23.62,193,13.29,39.4,43.5,36,1139,48,0,78.44,3.31,0,260,17.91,139,13.87,8.11,183,33.89,52955,185,34.26,1990,95700,726,169,18.45,42,21.76,8,16.67,100,50,9.26,352,24.24,47,8.7,37,6.85,379,52.71,33,18.52,714,554,0,31,44,14,39,12,15,4,1,0.775910364,0.105042017,0.074229692,0.037815126,0.007002801
ACSSF,nc,3805,37,31,970606,14000US37031970606,9706.06,Carteret County,37031970606,3767,1265.884,144,661,3.82,17.55,1276,33.87,53.8,49.5,57.1,3389,36,137,89.97,0.96,3.64,144,3.82,74,2.49,2.32,125,7.23,76027,966,55.9,1995,320700,1149,90,4.92,45,3.53,0,0,324,97,5.61,192,5.14,132,7.64,131,7.58,0,0,55.86,18.75,2598,1658,9,109,121,69,149,68,173,221,21,0.641647421,0.088529638,0.083910701,0.092763664,0.093148576
ACSSF,nc,3806,37,31,970701,14000US37031970701,9707.01,Carteret County,37031970701,1208,157.7362,13,228,1.08,18.87,310,25.66,50.5,56.1,46.5,1099,22,40,90.98,1.82,3.31,12,0.99,78,8.47,12.88,44,8.53,34762,280,54.26,1991,170300,NA,192,28.66,8,2.58,0,0,159,12,2.33,138,11.42,6,1.16,15,2.91,298,49.26,45.91,30.81,581,409,1,31,39,18,51,16,8,2,6,0.705679862,0.120481928,0.118760757,0.04130809,0.013769363
ACSSF,nc,3807,37,31,970702,14000US37031970702,9707.02,Carteret County,37031970702,3629,234.7221,172,946,4.74,26.07,347,9.56,38.4,37.4,39.6,3493,24,30,96.25,0.66,0.83,197,5.43,200,8.49,9.64,172,12.57,66250,353,25.8,1998,198700,742,324,13.87,1,0.29,2,8.33,459,40,2.92,521,14.73,75,5.48,77,5.63,582,36.06,39.44,33.55,1651,1280,0,34,64,49,87,49,48,39,1,0.775287704,0.059357965,0.082374319,0.058752271,0.024227741
ACSSF,nc,3808,37,31,970703,14000US37031970703,9707.03,Carteret County,37031970703,4213,821.8137,109,669,2.59,15.88,863,20.48,42.7,42.1,44.5,3715,221,58,88.18,5.25,1.38,299,7.1,378,11.82,8.81,183,10.85,57361,713,42.26,1985,151500,859,199,8.28,46,5.74,49,81.67,573,29,1.72,384,9.99,163,9.66,92,5.45,349,16.39,47.64,33.97,2161,1755,1,64,97,41,107,43,22,22,9,0.812586765,0.074502545,0.068486812,0.030078667,0.014345211
ACSSF,nc,3809,37,31,970704,14000US37031970704,9707.04,Carteret County,37031970704,2161,38.96153,44,273,2.04,12.63,656,30.36,53.6,50.6,55.3,1941,34,0,89.82,1.57,0,61,2.82,129,7.82,4.01,109,12.12,64205,474,52.73,1994,195300,938,78,6.33,0,0,0,0,133,23,2.56,132,6.29,110,12.24,28,3.11,199,19.4,16.54,14.79,1815,487,10,113,211,134,203,148,239,162,108,0.273829201,0.178512397,0.185674931,0.21322314,0.148760331
ACSSF,nc,3810,37,31,970801,14000US37031970801,9708.01,Carteret County,37031970801,2914,266.5156,165,625,5.66,21.45,602,20.66,42.3,35.6,46.7,2711,104,29,93.03,3.57,1,275,9.44,133,6.72,11.28,188,16.43,56950,472,41.26,1997,217500,1149,228,13.52,14,2.33,0,0,255,13,1.14,464,16.01,51,4.46,31,2.71,340,22.68,36.86,22.29,2288,1880,7,72,70,34,88,46,40,44,7,0.824737762,0.062062937,0.053321678,0.037587413,0.02229021
ACSSF,nc,3811,37,31,970804,14000US37031970804,9708.04,Carteret County,37031970804,3906,280.2419,168,803,4.3,20.56,769,19.69,47.1,48.1,44.9,3578,89,69,91.6,2.28,1.77,189,4.84,154,5.41,4.25,105,6.53,87750,577,35.88,2001,272400,1423,32,1.37,45,5.85,0,0,201,16,1,424,11.16,67,4.17,27,1.68,470,22.31,16.92,12.5,3281,1550,15,175,244,166,272,184,235,307,133,0.476988723,0.127704968,0.133495885,0.127704968,0.134105456
ACSSF,nc,3812,37,31,970805,14000US37031970805,9708.05,Carteret County,37031970805,1634,30.39197,83,338,5.08,20.69,289,17.69,45.5,45.2,46.6,1375,12,59,84.15,0.73,3.61,24,1.47,138,11.67,2.85,111,15.02,42917,263,35.59,1995,165100,903,118,11.72,29,10.03,12,100,120,11,1.49,174,10.8,107,14.48,50,6.77,212,25.18,83.33,16.24,1171,963,3,27,40,20,34,20,19,25,20,0.824935952,0.057216055,0.046114432,0.033304868,0.038428693
ACSSF,nc,3813,37,31,970806,14000US37031970806,9708.06,Carteret County,37031970806,4263,734.1157,157,965,3.68,22.64,1051,24.65,46.6,45.2,48.6,4013,42,22,94.14,0.99,0.52,225,5.28,179,5.72,2.43,167,9.1,66217,795,43.32,1992,284500,1577,160,7.12,97,9.23,0,0,299,61,3.32,298,7.09,84,4.58,76,4.14,475,18.89,64.88,16.29,3104,1534,22,185,253,131,238,111,137,232,261,0.50128866,0.141108247,0.118878866,0.079896907,0.15882732
ACSSF,nc,3814,37,31,970903,14000US37031970903,9709.03,Carteret County,37031970903,1056,466.3853,41,109,3.88,10.32,395,37.41,60.9,59.2,62.3,914,7,0,86.55,0.66,0,11,1.04,0,0,0.79,43,7.56,84911,272,47.8,1986,445200,1453,29,5.25,6,1.52,0,0,101,13,2.28,77,7.29,11,1.93,5,0.88,197,6.75,40.59,17.75,3139,1378,19,166,327,160,250,190,229,297,123,0.445046193,0.157056387,0.130614845,0.133482001,0.133800573
ACSSF,nc,3815,37,31,970904,14000US37031970904,9709.04,Carteret County,37031970904,2788,808.9274,85,476,3.05,17.07,776,27.83,56.1,57.9,53.4,2605,7,0,93.44,0.25,0,59,2.12,94,4.24,6.7,84,7.03,89926,574,48.03,1989,392100,1269,45,2.93,14,1.8,0,0,185,5,0.42,117,4.29,35,2.93,19,1.59,781,20.14,23.78,15.48,4408,1969,43,248,372,219,421,434,230,297,175,0.456442831,0.140653358,0.145190563,0.150635209,0.10707804
ACSSF,nc,3816,37,31,971003,14000US37031971003,9710.03,Carteret County,37031971003,1736,585.8318,37,172,2.13,9.91,732,42.17,62.7,63.4,62,1692,10,11,97.47,0.58,0.63,6,0.35,20,1.33,4.21,26,3.11,91786,479,57.3,1987,415400,1375,25,3.01,14,1.91,2,50,50,8,0.96,54,3.14,27,3.23,24,2.87,798,19.5,32,5.98,3863,1268,47,214,281,181,381,254,348,786,103,0.340409009,0.128138752,0.145482785,0.155837432,0.230132022
ACSSF,nc,3817,37,31,971103,14000US37031971103,9711.03,Carteret County,37031971103,1785,526.7195,19,218,1.06,12.21,710,39.78,57.5,55.6,60.9,1737,32,0,97.31,1.79,0,45,2.52,40,2.73,1.62,79,8.73,63403,469,51.82,1981,384300,976,87,11.43,33,4.65,0,0,262,15,1.66,151,8.94,72,7.96,69,7.62,966,19.09,43.89,28.95,5101,651,68,527,685,394,649,283,815,999,30,0.140952754,0.23760047,0.204469712,0.215251911,0.201725152
ACSSF,nc,3818,37,31,980100,14000US37031980100,9801,Carteret County,37031980100,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,84,31,0,1,0,0,0,6,7,11,28,0.369047619,0.011904762,0,0.154761905,0.464285714
ACSSF,nc,3819,37,31,990100,14000US37031990100,9901,Carteret County,37031990100,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
ACSSF,nc,3820,37,31,990200,14000US37031990200,9902,Carteret County,37031990200,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ACSSF,nc,3821,37,33,930100,14000US37033930100,9301,Caswell County,37033930100,2579,47.96606,73,506,2.83,19.62,629,24.39,47.2,47.4,46.9,1078,1354,0,41.8,52.5,0,147,5.7,265,14.28,10.1,208,20.72,48707,453,45.12,1977,122200,982,257,17.8,31,4.93,326,24.08,230,43,4.28,398,15.43,74,7.37,32,3.19,204,16.72,45.65,22.91,1996,1841,3,7,11,13,18,12,15,41,35,0.923847695,0.009018036,0.015531062,0.013527054,0.038076152
ACSSF,nc,3822,37,33,930200,14000US37033930200,9302,Caswell County,37033930200,5284,57.89825,354,911,6.7,17.24,1345,25.45,46.6,42.9,53.1,2521,2637,18,47.71,49.91,0.34,147,2.78,921,22.78,9.54,471,24.44,37311,1039,53.92,1974,131700,607,571,25.59,314,25.78,800,37.47,765,266,13.8,355,8.14,533,27.66,316,16.4,340,13.58,51.11,39.7,3524,3316,0,8,19,16,23,26,27,58,31,0.940976163,0.007661748,0.011066969,0.015039728,0.025255392
ACSSF,nc,3823,37,33,930300,14000US37033930300,9303,Caswell County,37033930300,3990,87.9486,227,994,5.69,24.91,927,23.23,45.6,40.1,47.5,3174,575,48,79.55,14.41,1.2,269,6.74,627,22.8,4.25,272,17.42,38675,753,48.24,1982,101600,564,505,24.41,98,10.57,82,14.26,389,136,8.71,369,9.25,500,32.03,396,25.37,807,42.03,29.31,24.92,2866,2719,0,3,14,16,13,16,19,43,23,0.948709002,0.005931612,0.010118632,0.012212142,0.023028611
ACSSF,nc,3824,37,33,930400,14000US37033930400,9304,Caswell County,37033930400,2230,46.39799,90,498,4.04,22.33,480,21.52,39.9,37.8,42.9,1085,919,5,48.65,41.21,0.22,124,5.56,189,13.31,7.8,180,22.11,53469,363,44.59,1979,109100,774,180,14.39,43,9.09,156,17.03,253,60,7.37,266,11.97,156,19.16,169,20.76,212,20.99,46.25,31.08,1744,1674,1,4,5,7,6,9,7,21,10,0.96043578,0.00516055,0.007454128,0.009174312,0.017775229
ACSSF,nc,3825,37,33,930500,14000US37033930500,9305,Caswell County,37033930500,3955,64.54273,173,602,4.37,15.22,711,17.98,49,49.7,48.3,2759,883,103,69.76,22.33,2.6,240,6.07,507,16.86,0.24,179,11.97,52750,529,35.36,1985,127200,856,228,8.63,55,7.74,54,6.12,209,56,3.74,239,6.04,317,21.19,214,14.3,381,22.83,19.14,13.97,2599,2465,0,5,19,14,7,3,21,49,16,0.948441708,0.009234321,0.008080031,0.009234321,0.025009619
ACSSF,nc,3826,37,33,930600,14000US37033930600,9306,Caswell County,37033930600,4747,37.78588,116,734,2.44,15.46,845,17.8,44.8,44.1,46.4,3597,998,0,75.77,21.02,0,92,1.94,413,11.49,5.65,299,16.68,67969,681,37.98,1989,142400,628,300,9.49,76,9.07,92,9.28,284,35,1.95,332,7.07,238,13.27,177,9.87,396,18.32,38.38,15.84,3826,3614,1,10,20,17,12,16,25,73,38,0.944851019,0.007841087,0.007579718,0.010716153,0.029012023
ACSSF,nc,3827,37,35,10101,14000US37035010101,101.01,Catawba County,37035010101,5955,219.1704,591,1121,9.92,18.82,1507,25.31,50.9,51.5,50.8,4991,568,157,83.81,9.54,2.64,0,0,646,14.16,6.16,416,17.82,61548,941,40.32,1991,149100,771,146,4.39,97,6.44,0,0,238,0,0,321,5.39,158,6.77,114,4.88,749,27.5,9.24,10.2,3948,3636,2,17,34,20,39,25,34,93,48,0.92147923,0.012917933,0.014944276,0.014944276,0.035714286
ACSSF,nc,3828,37,35,10102,14000US37035010102,101.02,Catawba County,37035010102,4437,482.7004,289,1152,6.51,25.96,824,18.57,45.1,45.2,44.8,3434,223,480,77.39,5.03,10.82,295,6.65,233,7.48,2.8,274,14.9,59816,787,42.79,1988,212900,810,119,4.84,53,6.43,5,2.26,412,91,4.95,329,7.43,308,16.75,180,9.79,54,2.8,15.05,22.4,2472,2228,0,6,17,14,52,42,43,61,9,0.901294498,0.009304207,0.026699029,0.034385113,0.028317152
ACSSF,nc,3829,37,35,10201,14000US37035010201,102.01,Catawba County,37035010201,4901,452.6894,457,1286,9.32,26.24,781,15.94,34.4,32.9,35.1,3956,32,614,80.72,0.65,12.53,299,6.1,495,15.27,5.8,391,23.1,59521,536,31.66,1987,141600,742,173,6.1,53,6.79,0,0,386,14,0.83,543,11.15,120,7.09,135,7.97,524,27.29,15.03,22.8,2550,2256,2,11,22,6,19,16,27,73,118,0.885490196,0.012941176,0.009803922,0.016862745,0.074901961
ACSSF,nc,3830,37,35,10203,14000US37035010203,102.03,Catawba County,37035010203,3148,418.9082,83,745,2.64,23.67,718,22.81,43.6,43.3,44.2,2315,103,348,73.54,3.27,11.05,391,12.42,559,27.02,11.73,159,12.76,35833,589,47.27,1994,116900,606,201,11.93,146,20.33,0,0,322,133,10.67,301,9.56,191,15.33,216,17.34,447,33.43,42.54,25.84,1731,1586,0,7,10,7,32,29,24,29,7,0.916233391,0.009820913,0.022530329,0.03061814,0.020797227
ACSSF,nc,3831,37,35,10204,14000US37035010204,102.04,Catawba County,37035010204,5004,673.0471,276,1230,5.52,24.58,733,14.65,36,34.8,36.9,3406,85,366,68.07,1.7,7.31,1217,24.32,704,21.78,8.18,736,37.9,53942,483,24.87,1991,151000,765,344,11.34,83,12.44,14,16.87,821,46,2.37,787,15.98,219,11.28,194,9.99,350,17.43,33.61,42.28,2432,2229,0,10,36,7,33,33,34,45,5,0.916529605,0.018914474,0.016447368,0.027549342,0.020559211
ACSSF,nc,3832,37,35,10301,14000US37035010301,103.01,Catawba County,37035010301,5045,771.0856,183,1133,3.63,22.46,723,14.33,41.9,37,45.5,3802,60,273,75.36,1.19,5.41,795,15.76,602,17.62,5.06,202,10.53,57569,663,34.57,1988,176400,660,472,14.8,33,4.56,20,33.33,324,98,5.11,769,15.24,319,16.63,177,9.23,363,18.1,40.43,16.89,2645,2268,1,12,32,22,44,40,54,93,79,0.857844991,0.016635161,0.024952741,0.035538752,0.065028355
ACSSF,nc,3833,37,35,10302,14000US37035010302,103.02,Catawba County,37035010302,6222,1393.382,310,1223,4.98,19.66,893,14.35,41.4,38.7,45.4,5241,470,471,84.23,7.55,7.57,203,3.26,264,6.18,7.33,274,10.39,73769,667,25.29,1989,231300,1024,288,7.01,130,14.56,68,14.47,712,130,4.93,383,6.16,145,5.5,63,2.39,0,0,22.47,27,2652,2227,3,9,38,58,32,47,71,132,35,0.840874811,0.017722474,0.033936652,0.044494721,0.062971342
ACSSF,nc,3834,37,35,10303,14000US37035010303,103.03,Catawba County,37035010303,4751,1399.833,182,937,3.83,19.72,939,19.76,44.7,44.7,47,3778,123,144,79.52,2.59,3.03,659,13.87,483,14.47,7.7,291,15.29,51976,623,32.74,1976,139800,809,432,15.03,165,17.57,0,0,448,144,7.57,500,10.53,223,11.72,149,7.83,242,11.9,36.16,23.54,1911,1706,0,9,27,13,18,28,68,40,2,0.892726321,0.018838305,0.016221873,0.050235479,0.021978022
ACSSF,nc,3835,37,35,10304,14000US37035010304,103.04,Catawba County,37035010304,4221,1196.94,314,1097,7.44,25.99,493,11.68,35.6,35.4,35.8,2656,166,91,62.92,3.93,2.16,1629,38.59,521,19.62,13.63,415,27.39,40755,467,30.83,1982,126000,681,438,16.65,105,21.3,5,3.05,561,167,11.02,683,16.18,237,15.64,136,8.98,335,20.76,23.71,37.03,1680,1569,0,5,7,6,16,12,31,30,4,0.933928571,0.007142857,0.013095238,0.025595238,0.020238095
